"Plot Title: ELA #5 "
"#","Time, GMT-04:00","Temp, °C()","Coupler Attached()","Host Connected()","Stopped()","End Of File()"
490,06/13/12 03:30:00  AM,19.187,,,,
491,06/13/12 04:00:00  AM,19.187,,,,
492,06/13/12 04:30:00  AM,19.187,,,,
493,06/13/12 05:00:00  AM,19.092,,,,
494,06/13/12 05:30:00  AM,19.092,,,,
495,06/13/12 06:00:00  AM,18.996,,,,
496,06/13/12 06:30:00  AM,18.996,,,,
497,06/13/12 07:00:00  AM,18.996,,,,
498,06/13/12 07:30:00  AM,18.996,,,,
499,06/13/12 08:00:00  AM,18.996,,,,
500,06/13/12 08:30:00  AM,18.996,,,,
501,06/13/12 09:00:00  AM,18.901,,,,
502,06/13/12 09:30:00  AM,18.901,,,,
503,06/13/12 10:00:00  AM,18.901,,,,
504,06/13/12 10:30:00  AM,18.806,,,,
505,06/13/12 11:00:00  AM,18.806,,,,
506,06/13/12 11:30:00  AM,18.901,,,,
507,06/13/12 12:00:00  PM,18.996,,,,
508,06/13/12 12:30:00  PM,19.092,,,,
509,06/13/12 01:00:00  PM,19.187,,,,
510,06/13/12 01:30:00  PM,19.472,,,,
511,06/13/12 02:00:00  PM,19.662,,,,
512,06/13/12 02:30:00  PM,19.853,,,,
513,06/13/12 03:00:00  PM,20.043,,,,
514,06/13/12 03:30:00  PM,20.329,,,,
515,06/13/12 04:00:00  PM,20.519,,,,
516,06/13/12 04:30:00  PM,20.519,,,,
517,06/13/12 05:00:00  PM,20.615,,,,
518,06/13/12 05:30:00  PM,20.615,,,,
519,06/13/12 06:00:00  PM,20.805,,,,
520,06/13/12 06:30:00  PM,20.805,,,,
521,06/13/12 07:00:00  PM,20.996,,,,
522,06/13/12 07:30:00  PM,20.901,,,,
523,06/13/12 08:00:00  PM,20.805,,,,
524,06/13/12 08:30:00  PM,20.805,,,,
525,06/13/12 09:00:00  PM,20.710,,,,
526,06/13/12 09:30:00  PM,20.710,,,,
527,06/13/12 10:00:00  PM,20.615,,,,
528,06/13/12 10:30:00  PM,20.519,,,,
529,06/13/12 11:00:00  PM,20.519,,,,
530,06/13/12 11:30:00  PM,20.424,,,,
531,06/14/12 12:00:00  AM,20.424,,,,
532,06/14/12 12:30:00  AM,20.329,,,,
533,06/14/12 01:00:00  AM,20.329,,,,
534,06/14/12 01:30:00  AM,20.329,,,,
535,06/14/12 02:00:00  AM,20.234,,,,
536,06/14/12 02:30:00  AM,20.138,,,,
537,06/14/12 03:00:00  AM,20.138,,,,
538,06/14/12 03:30:00  AM,20.043,,,,
539,06/14/12 04:00:00  AM,20.043,,,,
540,06/14/12 04:30:00  AM,19.948,,,,
541,06/14/12 05:00:00  AM,19.948,,,,
542,06/14/12 05:30:00  AM,19.853,,,,
543,06/14/12 06:00:00  AM,19.853,,,,
544,06/14/12 06:30:00  AM,19.758,,,,
545,06/14/12 07:00:00  AM,19.758,,,,
546,06/14/12 07:30:00  AM,19.758,,,,
